idsp,sku,name,brand_name,price,short_description
134018636,2683576616357,Máy tính xách tay - Laptop Asus ExpertBook B1400 (Chip Intel Core i5-1135G7 | RAM 8GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng,Asus,19550000,"ASUS ExpertBook B1400 được thiết kế dành cho doanh nghiệp, khiến đây là lựa chọn thông minh cho các startup tham vọng, những tổ chức giáo dục uy tín và các công ty đang phát triển ở mọi quy mô. Sản..."
140743794,2160247777559,Laptop Dell Vostro 3405 P132G002ABL (AMD R3-3250U/ 8GB DDR4/ HDD 1Tb/ 14 FHD/ Win11 + Office2021) - Hàng Chính Hãng,Dell,11999000,"Thiết kế chắc chắn
Laptop Dell Vostro 3405 P132G002ABL được thiết kế với tone màu đen truyền thống, các cạnh xung quanh được thiết kế vát gọn lại sẽ tạo cảm giác thanh thoát hơn, máy có trọng lượng..."
122194949,9123112494778,Laptop HP 15s-fq2602TU 4B6D3PA (Core i5-1135G7/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ 15.6 HD/ Win11) - Hàng Chính Hãng,HP,16190000,"Thiết kế mỏng nhẹ, đơn giản tiện dụng
Laptop HP 15s-fq2602TU 4B6D3PA hướng đến sự đơn giản, tiện lợi nhất cho người dùng với vẻ ngoài thanh lịch và kiểu dáng mỏng nhẹ, vô cùng di động, dễ dàng để bạn..."
144405307,3670727608589,Laptop HP 245 G8 53Y18PA (AMD R3-3250U/ 4GB/ 256GB SSD/ 14HD/ Win10) - Hàng Chính Hãng,HP,11129000,"Thiết kế đơn giản, bền bỉ
Laptop HP được làm từ chất liệu nhựa phủ gam màu xám bạc vừa trông sang trọng, thanh lịch vừa chắc chắn. Máy có trọng lượng nhẹ chỉ 1.47 kg, độ dày 19.9 mm, bạn có thể dễ..."
113577973,8108320591131,Máy tính xách tay Laptop Dell Latitude 3420 L3420I3SSD (Intel Core i3-1115G4 | 14 Inch HD | RAM 8GB | 256GB SSD NVMe | Intel UHD Graphics | Fedora Os) - Hàng chính hãng,Dell,16600000,"Thiết kế sang trọng
Laptop Dell Latitude 3420 L3420I3SSD được thiết kế đơn giản, sang trọng với  vỏ ngoài được phủ sơn màu đen và các cạnh bên được vát mỏng, các đường nét góc cạnh được bo tròn gọn..."
134840901,2798750348508,Laptop Acer Swift 3 Evo SF314-511-59LV (Core i5-1135G7/ 16GB/ 512GB SSD M.2 PCIE Gen3x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Acer,23990000,"Màn hình trực quan
Laptop Acer Swift 3 Evo SF314-511-59LV cho bạn đắm mình trong giải trí mà bạn đã chọn với viền siêu hẹp 5,1 mm cho tỷ lệ màn hình trên thân máy lên đến 85,73%. Với tuỳ chọn tối đa..."
97007191,1698396794821,Laptop HP ProBook 430 G8 2H0P0PA (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,HP,25290000,"Thiết kế linh hoạt, cứng cáp
Laptop HP ProBook 430 G8 2H0P0PA với thiết kế cứng cáp, bảo mật dễ và nhiều tính năng được nâng cấp, chiếc laptop này voô cùng phù hợp với môi trường doanh nghiệp. Là một..."
102768938,2888469435826,Laptop HP ProBook 430 G8 (2H0N6PA) (i5 1135G7/4GB RAM/256GB SSD /13.3 FHD/FP/Win/Bạc) Hàng chính hãng,HP,19579000,"Laptop HP ProBook 430 G8 (2H0N6PA) (i5 1135G7/4GB RAM/256GB SSD /13.3 FHD/FP/Win/Bạc)
Thiết kế hiện đại cho phong cách làm việc hiện đại
Với thiết kế mới mẻ, mỏng nhẹ, máy tính xách tay (laptop) HP..."
113767720,4734696689789,Giá Đỡ Máy Tính Laptop Macbook Hợp Kim Nhôm Cao Cấp - Hàng Chính Hãng Tamayoko,Tamayoko,399000,"
Thiết kế gọn nhẹ, có thể tháo dời dễ mang điCác đầu tiếp xúc được gắn silicon êm mềm, không gây trầy xước máyTương thích với hầu hết mọi Macbook/Laptop từ 10-17inchChất liệu hợp kim nhôm độ bền..."
140758660,5992243785185,Laptop Dell Vostro 5515 K4Y9X1 (AMD R5-5500U/ 8GB DDR4/ 512GB SSD/ 15.6 FHD/ Win10 + Office) - Hàng Chính Hãng,Dell,20809000,"Hiệu năng mạnh mẽ, xử lý nhanh chóng mọi tác vụ
Với sức mạnh đến từ AMD Ryzen 5 5500U Processor, Laptop Dell Vostro 5515 K4Y9X1 sẽ dễ dàng giải quyết công việc trong chớp mắt bởi xung nhịp được boost..."
135268243,3602895780089,Laptop HP 340s G7 36A43PA (Core i5-1035G1/ 8GB/ 256GB/ 14 FHD/ Win10) - Hàng Chính Hãng,HP,16990000,"Chiếc máy tính xách tay 340s G7 36A43PA của HP sở hữu bộ vi xử lý Intel i5 hiệu suất cao cùng Ram chạy đa nhiệm mượt mà và dung lượng lưu trữ SSD vừa đủ. Kết hợp với kiểu dáng thanh lịch, đây sẽ là..."
118528530,9158378723020,"Laptop Dell Vostro 3500 V5I3001W( Intel Core i3-1115G4/15.6"" FHD Anti-Glare/8GB/256GB/Win10/3 cell - 45Whr ) - Hàng Chính Hãng",Dell,15590000,"

Laptop Dell Vostro 3500 V5I3001W( Intel Core i3-1115G4/15.6"" FHD Anti-Glare/8GB/256GB/Win10/3 cell - 45Whr )

Trải nghiệm năng suất không bị gián đoạn
Màn hình khuếch đại: Một tấm nền FHD rực rỡ..."
121107956,3313133342781,"Giá Đỡ Laptop Hợp Kim Nhôm Cao Cấp, Hỗ Trợ Tản Nhiệt, Chống Trơn Trượt Tiện Lợi Dành Cho Máy Tính, Ipad 10-17inch Hàng Chính Hãng",TAKIHA,449000,"Giá Đỡ Laptop Hợp Kim Nhôm Cao Cấp, Hỗ Trợ Tản Nhiệt, Chống Trơn Trượt Tiện Lợi Dành Cho Laptop 10-17inch
*** THÔNG TIN SẢN PHẨM:
- Tên sản phẩm: Giá đỡ laptop
- Chất liệu: Hợp kim nhôm.
- Trọng..."
135268236,7984289103055,Laptop HP Pavilion 15-eg0509TU 46M08PA (Core i3-1125G4/ 4GB/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,HP,15859000,"Thiết kế gọn gàng, phong cách trẻ trung
Laptop HP Pavilion 15-eg0509TU 46M08PA có nắp lưng và chiếu nghỉ tay bằng kim loại được phủ gam màu vàng hiện đại, máy có trọng lượng 1.682 kg và có độ dày..."
109548123,2734747772600,Laptop Acer Aspire 3 A315-57G-524Z NX.HZRSV.009 (Core i5-1035G1/ 8GB (4GB Onboard+4GB) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Acer,15739000,"Thiết kế nhỏ gọn bắt mắt
Laptop Acer Aspire 3 A315-57G-524Z NX.HZRSV.009 có thiết kế màu sắc nổi bật trẻ trung cực thu hút ánh nhìn và trong từng cái chạm, Aspire 3 với trọng lượng ấn tượng chưa đến..."
127257005,3761909940061,Laptop Dell Inspiron 15 3511 P112F001ABL (Core i3-1115G4/ 4GB DDR4/ 256GB SSD NVMe PCIe/ 15.6 FHD/ Win10 + OfficeH&S 2019) - Hàng Chính Hãng,Dell,14379000,"THÔNG SỐ KỸ THUẬT

Bộ vi xử lý: Intel Core i3-1115G4 (6MB Cache, 3.0GHz, Turbo Boost 4.1GHz)
Bộ nhớ: 4GB (1x4GB) DDR4 2666MHz
Ổ cứng lưu trữ: 256GB M.2 PCIe NVMe SSD
Đồ hoạ: Intel(R) UHD Graphics
Màn..."
120782190,9168518423896,"Giá đỡ / Đế đỡ tản nhiệt dành cho laptop, macbook, máy tính bảng gấp gọn tiện dụng + tặng kèm túi đựng, ( Giao màu ngẫu nhiên )- Hàng chính hãng",MAWA,170000,"Giá đỡ / Đế đỡ tản nhiệt dành cho laptop, macbook, máy tính bảng gấp gọn tiện dụng ( Giao màu ngẫu nhiên )- Hàng chính hãng
THÔNG TIN SẢN PHẨM
- Màu sắc : Shop giao màu ngẫu nhiên ( Trắng bạc ,Hồng,..."
121405782,2763975280301,Laptop MSI Katana Gaming GF66 11UC i7 11800H/8GB/512GB/4GB RTX3050/144HzBalo/Win10 (224VN) - Hàng chính hãng,MSI,29990000,"Laptop MSI Katana GF66 11UC i7 (224VN) sở hữu cấu hình mạnh mẽ trong thiết kế hiện đại, sang trọng, một chiếc laptop gaming thật tinh tế, tiện lợi để mang theo sử dụng mọi nơi, mọi lúc.
Đa nhiệm mượt..."
55651297,9019699149250,Surface Book 2 15 Inch Core I7 Ram 16Gb 512Gb (New) - Hàng chính hãng,Surface,58000000," 




Màn hình


13.5 inch




Độ phân giải


3240 x 2160, (260 PPI)




Hệ điều hành


Windows 10 Pro




CPU


Intel Core i5




Bộ nhớ


SSD 128GB




RAM


8GB




Đồ họa


GPU tích hợp đồ họa..."
92613021,8247588612841,Laptop LG Gram 2021 14ZD90P-G.AX56A5 (Core i5-1135G7/ 16GB LPDDR4X/ 512GB SSD NVMe/ 14 WUXGA IPS/ NonOS) - Hàng Chính Hãng,LG,35990000,"Siêu mỏng nhẹ, bền bỉ
Hướng đến sự tiện lợi khi di chuyển của người dùng, Laptop LG Gram 2021 14ZD90P-G.AX56A5 được thiết kế với trọng lượng cực kì ấn tượng đối với một chiếc laptop màn hình 14 inch..."
124785827,7015163804781,Laptop Dell Inspiron 5410 J42F81 (Core i7-1165G7/ 16GB/ 512 SSD/ MX350 2GB/ 14 FHD Touch/ Win10 + Office) - Hàng Chính Hãng,Dell,30990000,"DELL INSPIRON T5410
- Ra đời vào nửa đầu năm 2021, Dell Inspiron 5410 là mẫu laptop 2 in 1 cấu hình khủng đáp ứng được hầu hết các nhu cầu văn phòng cao cấp, đồ họa,   

 
- Bạn sẽ sở hữu một chiếc..."
74556865,8029318624400,Máy Tính Xách Tay Laptop Huawei Matebook D15 (8GB/256GB) Share | Màn Hình HUAWEI Fullview | | HUAWEI Phím Nguồn Kết Hợp Bảo Mật Vân Tay | Hàng Chính Hãng,Huawei,13990000,"




























 
 

"
121405785,6956210169060,Laptop Dell Gaming G3 15 i7 10750H/16GB/512GB/6GB GTX1660Ti/120Hz/Win10 (P89F002BWH) - Hàng chính hãng,Dell,31990000,"Laptop Dell G3 15 i7 (P89F002BWH) thuộc dòng laptop gaming của Dell có phong cách thiết kế hiện đại, cấu hình mạnh mẽ dựa trên bộ xử lý thế hệ 10 cùng card đồ họa rời NVIDIA GeForce GTX cho các trận..."
143686633,7669024058479,Laptop Lenovo V15 G2 ITL (82KB00CQVN) ( i7-1165G7/8GD4/512GB SSD/MX350 2GB/15.6 inch FHD/Win 10/Xám) Hàng chính hãng,Lenovo,21990000,"Laptop Lenovo V15 G2 ITL 82KB00CQVN
 

Những chiếc máy tính gọn nhẹ luôn là sự ưu tiên hàng đầu của các bạn sinh viên hay nhân viên văn phòng vì chúng mang lại sự tiện lợi tối đa trong quá trình sử..."
116638640,3338435699543,Quạt hút gió tản nhiệt laptop máy tính Cool Cold hàng chính hãng máy tính tương thích với mọi loại laptop tặng kèm móc khóa 5TECH,COOL COLD,199000,"Quạt hút gió tản nhiệt laptop máy tính đế tản nhiệt tương thích với mọi loại laptop tặng kèm móc khóa 5TECH
Tặng kèm 1 móc khóa 5 Tech khi mua kèm sản phẩm!
Nếu như bạn vẫn đang sử dụng các tấm làm..."
92613134,8242039475819,Laptop LG Gram 2021 14ZD90P-G.AX51A5 (Core i5-1135G7/ 8GB LPDDR4X/ 256GB SSD NVMe/ 14 WUXGA IPS/ NonOS) - Hàng Chính Hãng,LG,34900000,"Siêu mỏng nhẹ, bền bỉ
Hướng đến sự tiện lợi khi di chuyển của người dùng, Laptop LG Gram 2021 14ZD90P-G.AX51A5 được thiết kế với trọng lượng cực kì ấn tượng đối với một chiếc laptop màn hình 14 inch..."
141317640,5530280128932,Laptop Asus VivoBook Pro 15 OLED M3500QC-L1105T (AMD R5-5600H/ 8GB DDR4/ 512GB SSD/ RTX 3050 4GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Asus,25659000,"Công nghệ OLED làm nên hình ảnh sinh động
Laptop Asus VivoBook Pro 15 OLED M3500QC-L1105T đưa bạn đắm chìm vào chất lượng hình ảnh sinh động với công nghệ OLED. Công nghệ OLED này..."
72761522,1837546183490,"LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 15,6'' FHD IPS | Hàng Chính Hãng",Lenovo,13690000,"Thông Số Kỹ ThuậtCPU 10th Generation Intel Core i3 _ 1005G1 Processor ( 1.20 GHz, 4M Cache, Up to 3.40 GHz)Memory 4GB DDr4 Bus 2666Mhz (1 x Slot RAM)Hard Disk 512GB PCIe NVMe M.2 SSD (Support x 1..."
106318753,5192218543377,Máy tính xách tay Laptop Dell Latitude 3420 (Intel Core i5-1135G7 | 14 Inch | RAM 8GB | 256GB SSD NVMe | Intel Iris Xe Graphics | Fedora Os) - Hàng chính hãng,Dell,22200000,"Thiết kế sang trọng
Laptop Dell Latitude 3420 L3420I5SSD được thiết kế đơn giản, sang trọng với  vỏ ngoài được phủ sơn màu đen và các cạnh bên được vát mỏng, các đường nét góc cạnh được bo tròn gọn..."
125897193,5548811221552,Laptop Lenovo IP 1 11IGL05 81VT006FVN (Pentium N5030/ 4GB DDR4 2400MHz/ 256GB SSD/ 11.6 HD/ WIn10) - Hàng Chính Hãng,Lenovo,8799000,"Thiết kế gọn gàng, chắc chắn 
Laptop Lenovo IP 1 11IGL05 81VT006FVN được trau chuốt khá tỉ mỉ và hoàn thiện chắc chắn. Vỏ ngoài của máy được hoàn thiện từ chất liệu nhựa polycarbanate và được xử lý..."
127257853,8385087543031,Laptop Dell Inspiron 15 3511 P112F001BBL (Core i5-1135G7/ 4GB DDR4/ 512GB SSD NVMe PCIe/ 15.6 FHD/ Win10 + OfficeH&S 2019) - Hàng Chính Hãng,Dell,19990000,"THÔNG SỐ KỸ THUẬT

Bộ vi xử lý:Intel Core i5-1135G7 (8MB Cache, 2.4GHz, Turbo Boost 4.2GHz)
Bộ nhớ:4GB (1x4GB) DDR4 2666MHz
Ổ cứng lưu trữ:512GB M.2 PCIe NVMe SSD
Đồ hoạ:Intel(R) Iris Xe Graphics
Màn..."
134947044,1740114848992,"Laptop Dell Vostro 3400 70253900 (Intel Core i5-1135G7/8GB RAM/256GB SSD/14.0"" FHD/WL+BT/McAfee MDS/OfficeHS19/Win 10 Home,Black,1Yr) Hàng chính hãng",Dell,17990000,"Laptop Dell Vostro 3400(70253900) Intel Core i5-1135G7/8GB RAM/256GB SSD/14.0"" FHD/WL+BT/McAfee MDS/OfficeHS19/Win 10 Home/Black
Cấu hình mạnh mẽ, đa nhiệm mượt mà
Dell Vostro 3400 được trang bị bộ..."
102391960,2895798003990,"Giá Đỡ Máy Tính, Laptop, iPad, Macbook Hợp Kim Nhôm Cao Cấp. Hỗ Trợ Tản Nhiệt Chống Mỏi Cổ, Vai, Gáy. Hàng Chính Hãng Tamayoko",Tamayoko,469000,"
Thiết kế gọn nhẹ, có thể gập gọn khi di chuyểnCác đầu tiếp xúc được gắn silicon êm mềm, không gây trầy xước máyTương thích với hầu hết mọi Macbook/LaptopChất liệu hợp kim nhôm độ bền caoTạo độ..."
129937275,6095751429260,Laptop Dell Inspiron 3505 Y1N1T5 (AMD R5-3500U/ 8GB/ 512GB SSD/ 15.6 FHD/ Win10 + Office) - Hàng Chính Hãng,Dell,19189000,"Thiết kế gọn nhẹ
Laptop Dell Inspiron 3505 Y1N1T5 nhẹ hơn khoảng 9,21% so với thế hệ trước, Inspiron 15 3505 luôn sẵn sàng đi bất cứ khi nào bạn muốn.
Dung lượng lưu trữ
Các ổ cứng thể rắn PCIe NVMe..."
127377025,7391896720238,Laptop HP 15s-du1105TU 2Z6L3PA i3-10110U/4GB/256GB SSD/15.6''HD/Win 11/Silver - Hàng Chính Hãng,HP,12490000,"Cấu hình Laptop HP 15s du1105TU i3 10110U/4GB/256GB/Win11 (2Z6L3PA)
Công nghệ CPU: Intel Core i3 Comet Lake - 10110USố nhân: 2Số luồng: 4Tốc độ CPU: 2.1GHzTốc độ tối đa: Turbo Boost 4.1 GHzBộ nhớ..."
97034083,8635795512384,Laptop HP ProBook 430 G8 2H0N8PA (Core i5-1135G7/ 8GB DDR4 3200MHz/ 256GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,HP,20990000,"Thiết kế hiện đại cho phong cách làm việc hiện đại
Laptop HP ProBook 430 G8 2H0N8PA (Core i5-1135G7/ 8GB DDR4 3200MHz/ 256GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng với thiết kế mới mẻ,..."
115013249,7916564624219,Laptop Dell Latitude 3420 (L3420I5SSD) (i5 1135G7 8GB RAM/256GB SSD/14.0 inch HD/Fedora/Đen)- Hàng chính hãng,Dell,19999999,"Laptop Dell Latitude 3420 (L3420I5SSD) (i5 1135G7 8GB RAM/256GB SSD/14.0 inch HD/Fedora/Đen)
Laptop Dell Latitude 3420 được thiết kế với kiểu dáng đơn giản, cứng cáp, sản phẩm có trọng lượng tương..."
70692002,5778817652358,Laptop Dell Vostro 3405 V4R53500U003W (AMD R5-3500U/ 8GB (1x8GB) DDR4 2400Mhz/ 512SSD M2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,Dell,17500000,"Thiết kế gọn nhẹ, tiện dụng
Laptop Dell Vostro 3405 V4R53500U003W có thiết kế chắc chắn với tông màu đen sang trọng, cứng cáp. Sản phẩm có trọng lượng nhẹ, kích thước nhỏ gọn, để bạn dễ dàng mang..."
99350325,2710028380770,"Laptop Dell Inspiron N3501B ( i5-1135G7/4GB/512GB SSD/ 15.6"" Full HD/Windows 10 Home SL 64-bit) Hàng chính hãng",Dell,18990000,"Được trang bị chip Intel Core i5 thế hệ 11 tiên tiến, Dell Inspiron 3501 i5 (P90F005N3501B) là mẫu laptop có cấu hình ổn định, mạnh mẽ cùng với thiết kế đặc trưng, đẹp mắt, hướng đến đối tượng là dân..."
75722868,2762776712049,"LapTop Lenovo IdeaPad S340 14IIL 81VV003VVN | Core i3_1005G1 | 8GB | 512GB SSD PCIe| Win 10 | 14"" FHD | Hàng Chính Hãng",Lenovo,13990000,"Lenovo Ideapad S340-14IIL là chiếc laptop nhỏ gọn, giá phổ thông nhưng lại mang trên mình bộ vi xử lý Intel thế hệ thứ 10 Ice Lake mới nhất, cho hiệu năng xuất sắc và thời lượng pin cực đỉnh.
Giải..."
96277940,7820210076577,"Bàn phím CƠ Bluetooth Không Dây Pin Sạc XSmart K950 LED đẹp, Trục blue switch cho pc laptop, điện thoại, máy tính bảng macbook iphone ipad hàng chính hãng",XSmart,1290000," Shop CAM KẾT 
CAM KẾT NHẬN HÀNG KHÔNG ƯNG ĐƯỢC ĐỔI TRẢ THOẢI MÁI
SAU KHI NHẬN HÀNG BẠN CÓ THỂ THOẢI MÁI KIỂM TRA HÀNG, THỬ SẢN PHẨM NẾU CẢM THẤY KO ƯNG HAY LỖI HÃY LIÊN HỆ CHÚNG TÔI SẼ HOÀN TIỀN CHO..."
136936999,5674180912332,Laptop Dell Inspiron 5510 (0WT8R1) (i5 11300H/8GB RAM/256GB SSD/14.0 inch FHD /Win10+Office/Bạc) - Hàng chính hãng,Dell,22990000,"
CPU: i5 11300H (3.1GHz)
Ram: 8 GBDDR4 3200 MHz
Ổ cứng: 256GB SSD NVMe PCIe
Màn hình: 15.6""Full HD (1920 x 1080)
VGA: Intel Iris Xe
Cân nặng: 1.75kg
Hệ điều hành: Windows 10 Home SL + Office H&amp;S..."
124785827,7015163804781,Laptop Dell Inspiron 5410 J42F81 (Core i7-1165G7/ 16GB/ 512 SSD/ MX350 2GB/ 14 FHD Touch/ Win10 + Office) - Hàng Chính Hãng,Dell,30990000,"DELL INSPIRON T5410
- Ra đời vào nửa đầu năm 2021, Dell Inspiron 5410 là mẫu laptop 2 in 1 cấu hình khủng đáp ứng được hầu hết các nhu cầu văn phòng cao cấp, đồ họa,   

 
- Bạn sẽ sở hữu một chiếc..."
134654456,9340436470741,Laptop Dell Vostro 3400 YX51W3 (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ MX330 2GB/ 14 FHD/ Win10 + Office H&S) - Hàng Chính Hãng,Dell,26290000,"Đa nhiệm mượt mà nhờ chip Intel thế hệ 11
Laptop Dell Vostro 3400 YX51W3 được trang bị bộ vi xử lý Intel Core i5 Tiger Lake 1135G7 cho khả năng xử lý mạnh mẽ các ứng dụng văn phòng, chiếc CPU này có..."
114243462,3340505079463,"Giá Đỡ Máy Tính, Laptop, iPad, Macbook Hợp Kim Nhôm Cao Cấp. Hỗ Trợ Tản Nhiệt Chống Mỏi Cổ, Vai, Gáy. Hàng Chính Hãng Tamayoko",Tamayoko,499000," 









"
129594879,8716620370181,Laptop Asus ZenBook UX325EA-KG363T (Core i5-1135G7/ 8GB/ 512GB SSD/ 13.3 FHD Oled/ Win10) - Hàng Chính Hãng,Asus,29990000,"Trải nghiệm sự chân thực của màu sắc
Laptop Asus ZenBook UX325EA-KG363T sở hữu màn hình 13,3 inch OLED NanoEdge đáng kinh ngạc với màu sắc chính xác tuyệt đối, hiển thị sống động như những gì bạn..."
75557641,9973668187472,Laptop Dell Inspiron 14 5406 TYCJN1 (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB M.2 PCIe NVMe/ MX330 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Dell,28590000,"Cảm nhận sức mạnh
Bộ xử lý Intel Core I7 Thế hệ thứ 11 mới nhất mang lại khả năng phản hồi đáng kinh ngạc và đa nhiệm mượt mà, liền mạch. Dễ dàng chuyển đổi qua lại giữa các ứng dụng đang mở với bộ..."
121245281,4110487479319,Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 256GB) - Hàng Chính Hãng,Apple,26890000,"Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 256GB) 
Cấu hình nổi bật
Bộ vi xử lí CPU :M1
Tốc độ CPU :turbo boost up to 3.9GHz
Ram :8GB
Đĩa cứng :256GB PCIe
Màn hình :13.3-inch IPS
Card đồ..."
134840901,2798750348508,Laptop Acer Swift 3 Evo SF314-511-59LV (Core i5-1135G7/ 16GB/ 512GB SSD M.2 PCIE Gen3x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Acer,23990000,"Màn hình trực quan
Laptop Acer Swift 3 Evo SF314-511-59LV cho bạn đắm mình trong giải trí mà bạn đã chọn với viền siêu hẹp 5,1 mm cho tỷ lệ màn hình trên thân máy lên đến 85,73%. Với tuỳ chọn tối đa..."
137375288,7230913218935,"Laptop MSI Bravo 15 B5DD-265VN (AMD R5-5600H/ 8GB DDR4/ 512GB SSD/ RX 5500M 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",MSI,21729000,"TRANG BỊ CÔNG NGHỆ TÂN TIẾN NHẤT
MSI Bravo 15 được sản xuất trên dây chuyền 7nm đột phá, vi xử lí di động tối đa tới AMD Ryzen 5 5600H và card đồ họa Radeon RX 5500M giúp chiếc laptop gaming AMD của..."
125891631,3852219474764,Laptop Lenovo Yoga Slim 7 14ITL05 82A300A6VN (Core i7-1165G7/ 8GB DDR4 3200MHz Onboard/ 512GB M.2 2280 PCIe 4.0x4 NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Lenovo,25959000,"Mỏng nhẹ và mạnh mẽ
Hãy làm quen với Yoga Slim 14"". Dòng máy tính xách tay thời trang này sẽ giúp bạn làm mọi việc, với sức mạnh của bộ xử lý Intel Core thế hệ thứ 10 mới nhất và thời lượng pin lên..."
122202413,9737507910758,"Laptop Lenovo Ideapad Gaming 3 15IHU6 82K100FBVN (Core i7-11370H/ 8GB DDR4-3200Hz/ RTX 3050 4GB GDDR6/ 512Gb SSD M.2 2242 PCIe NVMe/ 15.6 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",Lenovo,26419000,"Thiết kế hiện đại, mang nét tối giản cùng với kích thước, trọng lượng cân đối
Laptop Lenovo Ideapad Gaming 3 15IHU6 82K100FBVN được nhà sản xuất thiết kế một cách khá đơn giản, nhưng vẫn hiện đại và..."
75752136,2152787919648,"LapTop Lenovo Thinkbook 15 G2 ITL 20VE006WVN | Intel Tiger Lake Core i5 _ 1135G7 | 8GB | 512GB SSD PCIe | 15.6"" FHD IPS | Hàng Chính Hãng",Lenovo,19990000,"THÔNG TIN CHI TIẾTThiết kếLenovo ThinkBook 15 G2-ITL (20VE006WVN) sở hữu lớp vở màu đen cùng họa tiết vân lịch lãm. Thiết kế mang phong cách tối giản, phù hợp với nhiều môi trường làm việc khác nhau...."
138189607,1817844373365,Laptop Dell Inspiron 5410 P143G001ASL (Core i5-11320H/ 8GB DDR4/ 512GB SSD/ 14 FHD/ Win10 + Office) - Hàng Chính Hãng,Dell,23990000,"Thiết kế mỏng nhẹ trẻ trung, màn hình 14 inch Full HD ấn tượng
Laptop Dell Inspiron 5410 P143G001ASL được thiết kế với vẻ ngoài mỏng nhẹ, sở hữu trọng lượng 1.44 kg và độ dày 1.8 cm, tạo nên một..."
135093811,8466124629038,Laptop Dell Inspiron 15 3511 P112F001ABL (Đen) - Hàng chính hãng,Dell,15190000,"Laptop Dell Inspiron 15 3511 P112F001ABL với thiết kế thanh lịch, mạnh mẽ và mang trong mình một hiệu năng ổn định đủ giải quyết tốt các tác vụ văn phòng cơ bản đến nghe nhạc, xem phim giải trí hàng..."
117806374,2934421524464,Bàn phím cho Acer Aspire 4210 4520 4710 5220 5310 5720 5235 6920 Trắng Hàng Mới 100%,OEM,150900,"
 
 
  
   Bảo hành 1 năm, 1 đổi 1
   Phím nẩy tốt và khá êm
   Các ký tự được phủ lớp bảo vệ nên rất bền theo thời gian
   Tuy nhiên do bàn phím cũng là thiết bị điện tử nên chúng vẫn có khả năng sẽ..."
97007191,1698396794821,Laptop HP ProBook 430 G8 2H0P0PA (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,HP,25290000,"Thiết kế linh hoạt, cứng cáp
Laptop HP ProBook 430 G8 2H0P0PA với thiết kế cứng cáp, bảo mật dễ và nhiều tính năng được nâng cấp, chiếc laptop này voô cùng phù hợp với môi trường doanh nghiệp. Là một..."
134654458,1144394254259,Laptop Dell Inspiron 5510 0WT8R1 (Core i5-11300H/ 8GB DDR4/ 256GB SSD/ 15.6 FHD/ Win10 + Office H&S) - Hàng Chính Hãng,Dell,22990000,"Sở hữu thiết kế mỏng nhẹ và thanh lịch
Laptop Dell Inspiron 5510 0WT8R1 sở hữu trọng lượng 1.75 kg và dày 17.9 mm, với lớp vỏ được chế tác từ nhựa bền bỉ cùng nắp lưng từ kim loại cao cấp, mang đến..."
134263759,9525284694790,Laptop Dell Vostro 3400 70253899 (Core i3-1115G4/ 8GB RAM/ 256GB SSD/ 14 FHD/ Win10 + Office H&S) - Hàng Chính Hãng,Dell,15690000,"Kiểu dáng hiện đại cùng gam màu đen mạnh mẽ
Laptop Dell Vostro 3400 70253899 sở hữu trọng lượng khá nhẹ là 1.64 kg và dày 19.9 mm, được chế tác từ chất liệu nhựa bền bỉ, đồng hành cùng bạn đến bất kỳ..."
